timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker,distance_m,angle_deg
189016244,7E:8A:AE:D6:C8:CD,54160,-21.94,-84,-78,0 0 -14 6 -11 10 -14 7 -13 9 -12 7 -8 6 -10 7 -9 4 -13 7 -12 8 -14 7 -15 7 -13 7 -16 9 -16 9 -14 11 -15 14 -13 14 -15 13 -11 15 -11 11 -9 10 -9 5 -11 7 -9 6 -12 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 8 -9 9 -7 10 -10 10 -9 8 -8 9 -9 10 -9 10 -12 8 -10 9 -10 8 -9 8 -10 6 -11 6 -9 8 -12 6 -12 4 -11 5 -12 1 -12 7 -12 4 -12 6 -16 6 -14 2 -14 7 -13 5,0 0 3 13 6 17 -1 16 -2 16 3 10 0 13 0 11 4 12 -2 11 0 18 5 15 3 17 2 13 4 15 4 15 3 14 4 10 6 13 8 13 5 11 6 11 3 11 4 13 5 10 0 12 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 4 6 3 8 3 12 -2 11 -1 11 -1 10 -1 14 -2 12 1 15 9 10 -2 16 -3 14 2 13 -1 12 -4 14 -1 11 -1 12 -2 16 -1 15 1 18 2 14 1 14 6 12 -1 13 -3 14,5,-45
205749709,7E:8A:AE:D6:C8:CD,55440,-66.5,-76,-83,0 0 -13 -8 -14 -5 -14 -5 -14 -3 -14 1 -15 0 -13 2 -12 2 -9 3 -9 2 -8 2 -7 -1 -7 -2 -7 -3 -9 -4 -9 -6 -10 -7 -12 -7 -13 -6 -14 -6 -14 -4 -13 -3 -14 -2 -12 -1 -11 -1 -9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 12 -10 13 -10 11 -10 9 -12 8 -11 6 -12 5 -13 3 -14 2 -16 2 -17 0 -18 0 -19 -1 -18 0 -19 1 -18 1 -17 3 -16 3 -14 3 -14 2 -12 2 -10 -2 -10 -3 -9 -4 -10 -4 -11 -6,0 0 8 9 8 9 10 8 7 6 9 0 11 -2 10 -2 11 -3 9 -3 7 -7 4 -5 4 -3 1 1 5 3 3 7 5 11 4 16 7 20 7 23 8 25 11 23 9 22 8 22 7 17 7 16 5 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -5 5 -6 7 -7 4 -8 2 -7 5 -7 6 -7 8 -6 8 -4 9 -3 9 -3 12 -1 14 0 15 2 13 1 12 4 12 3 11 1 10 0 10 -2 10 1 7 4 6 5 3 6 2 7 5 9,5,-45
205784629,7E:8A:AE:D6:C8:CD,55456,53.57,-76,-83,0 0 13 2 15 1 14 0 13 -2 14 -4 13 -5 12 -6 9 -6 8 -6 7 -5 6 -4 7 -3 5 -1 7 1 8 1 9 3 11 4 12 2 13 3 14 3 14 0 13 -1 13 -1 11 -1 10 -1 9 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -15 6 -15 7 -14 7 -13 8 -10 9 -9 9 -8 10 -7 13 -6 15 -6 16 -5 16 -4 17 -5 17 -5 16 -6 16 -7 14 -7 13 -7 12 -7 13 -7 10 -5 10 -2 9 -1 9 2 10 2 12 1,0 0 -10 5 -11 6 -9 7 -11 8 -6 10 -2 9 1 12 1 12 2 11 2 12 1 6 -1 5 -1 5 -6 4 -9 3 -13 5 -18 7 -23 8 -24 10 -25 9 -25 12 -24 8 -23 10 -18 8 -15 7 -16 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 9 0 9 2 7 3 6 5 4 5 9 3 7 5 8 1 8 -1 4 0 9 -2 11 -5 15 -5 14 -11 13 -7 12 -5 10 -4 11 -1 11 -2 7 -7 7 -6 7 -7 5 -11 3 -8 1 -9 4,5,-45
215011696,7E:8A:AE:D6:C8:CD,55904,-21.38,-75,-68,0 0 -14 1 -16 2 -16 3 -18 3 -17 4 -17 5 -14 4 -11 5 -9 4 -9 4 -7 1 -5 0 -4 -3 -5 -5 -5 -7 -5 -7 -7 -8 -8 -7 -10 -7 -10 -8 -10 -6 -8 -5 -7 -3 -5 -1 -5 0 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11 10 11 12 11 10 10 9 10 8 9 6 8 3 8 0 7 -2 7 -3 8 -5 9 -6 11 -7 13 -7 15 -7 17 -6 16 -5 17 -4 15 -3 15 -2 14 -3 11 -4 8 -6 5 -8 5 -9 2,0 0 -1 12 1 15 2 16 2 15 4 14 4 13 4 11 5 8 5 8 4 6 2 5 1 4 -1 4 -2 4 -2 6 -3 6 -3 7 -1 8 -1 9 0 9 1 8 1 8 1 7 2 5 2 4 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 6 16 6 16 6 15 6 14 6 12 7 10 8 9 10 8 11 6 12 5 13 6 15 7 16 8 16 9 16 10 16 10 15 10 13 10 11 9 11 8 9 6 9 3 8 1 9 0 10 -1 12,5,-45
215510776,7E:8A:AE:D6:C8:CD,55920,-60.68,-71,-67,0 0 7 -9 9 -13 9 -13 9 -13 7 -12 5 -12 3 -11 2 -9 1 -8 1 -7 3 -6 4 -4 5 -3 6 -3 6 -3 7 -3 8 -4 7 -5 7 -7 6 -8 5 -7 3 -6 1 -6 0 -5 -1 -4 -1 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -16 -6 -16 -6 -16 -6 -15 -5 -15 -4 -14 -3 -13 0 -13 1 -12 3 -11 4 -12 5 -13 5 -15 5 -16 6 -17 4 -17 3 -17 2 -16 0 -14 0 -14 1 -12 1 -11 2 -9 4 -9 6 -9 8 -8,0 0 -13 4 -14 7 -14 7 -14 8 -11 8 -11 9 -8 9 -7 8 -5 8 -4 6 -4 5 -4 3 -5 2 -6 1 -6 1 -7 1 -8 1 -9 3 -9 4 -9 4 -9 5 -7 5 -6 5 -5 5 -4 5 -3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 18 -1 18 -1 17 -2 16 -2 15 -4 14 -5 13 -7 12 -9 11 -10 10 -12 10 -13 11 -14 13 -13 14 -13 14 -13 15 -11 14 -10 14 -8 13 -8 12 -7 10 -7 8 -7 6 -9 4 -11 4 -12 3,5,-45
215552043,7E:8A:AE:D6:C8:CD,55936,-39.4,-71,-67,0 0 7 12 8 13 9 13 10 12 10 10 10 9 9 6 8 5 7 4 6 4 4 4 2 4 0 5 -1 7 -1 7 0 8 0 9 1 9 4 10 4 9 4 7 4 5 5 4 4 2 4 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -5 16 -5 16 -5 16 -5 15 -3 14 -3 13 -1 13 1 12 3 10 4 10 6 12 6 14 8 15 8 16 8 15 8 15 5 15 5 14 4 13 3 12 3 10 4 8 5 7 7 7 8 6 10,0 0 9 -9 7 -11 6 -12 6 -13 4 -13 3 -13 1 -12 1 -11 0 -9 0 -9 0 -7 1 -5 2 -5 3 -5 4 -4 5 -5 5 -6 5 -7 5 -8 6 -9 5 -9 4 -9 2 -9 2 -8 1 -7 1 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -14 -9 -14 -9 -14 -8 -14 -7 -13 -5 -13 -3 -13 -1 -14 1 -14 2 -14 3 -14 3 -15 3 -17 3 -18 3 -18 2 -18 1 -17 0 -16 0 -14 -1 -14 0 -12 1 -11 3 -9 4 -9 6 -10 7 -10,5,-45
225479757,7E:8A:AE:D6:C8:CD,56496,-90.0,-78,-69,0 0 9 5 12 7 14 6 14 9 15 10 14 9 12 9 10 7 8 6 6 4 4 3 2 1 -2 -1 -5 -4 -5 -7 -6 -9 -5 -11 -6 -11 -9 -13 -8 -15 -7 -16 -4 -17 -3 -16 0 -14 1 -12 2 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -12 2 -12 1 -11 1 -11 0 -9 -1 -8 -2 -6 -3 -5 -5 -2 -8 -1 -11 -2 -12 -2 -14 0 -12 1 -14 3 -16 5 -15 4 -14 5 -13 4 -13 5 -11 5 -7 4 -5 4 -4 3 2 3 6 4,0 0 12 -5 13 -7 13 -8 14 -8 13 -10 12 -10 10 -10 9 -9 7 -9 5 -7 5 -6 4 -4 4 -2 6 -1 7 1 8 2 9 2 11 1 12 0 13 0 12 -1 12 -1 11 -2 9 -2 8 -2 6 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -9 -11 -9 -11 -10 -12 -9 -10 -9 -9 -9 -8 -9 -5 -9 -3 -10 0 -9 2 -10 3 -11 4 -13 4 -14 4 -16 3 -17 2 -17 2 -17 1 -15 0 -15 0 -13 1 -11 2 -10 4 -8 6 -6 9 -6,5,-45
225572700,7E:8A:AE:D6:C8:CD,56512,54.53,-77,-67,0 0 8 -7 9 -10 12 -11 14 -12 13 -12 14 -13 13 -10 12 -9 10 -9 6 -7 5 -5 4 -2 1 1 -1 3 -4 5 -5 7 -7 11 -7 12 -9 13 -11 16 -12 15 -13 14 -14 12 -13 9 -11 8 -9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -10 9 -10 8 -10 8 -9 6 -7 4 -7 2 -4 -1 -3 -5 -1 -8 -1 -10 0 -11 1 -12 3 -12 6 -13 7 -15 10 -14 9 -13 9 -11 9 -11 9 -9 9 -6 6 -4 4 -1 2 2 -2 5 -5,0 0 -5 13 -7 16 -6 17 -5 17 -4 16 -2 17 -1 15 0 13 1 12 1 10 0 8 -1 7 -3 6 -5 6 -7 6 -8 6 -9 7 -9 8 -10 10 -10 11 -9 12 -8 12 -7 11 -5 10 -5 8 -5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 3 13 3 13 2 13 2 12 3 11 3 9 4 8 5 6 7 4 8 3 10 3 12 4 14 5 15 5 16 7 16 8 15 8 15 8 12 8 12 7 11 5 10 3 9 0 8 -2 9 -5 10,5,-45
226569294,7E:8A:AE:D6:C8:CD,56560,-54.13,-75,-69,0 0 -5 14 -3 17 -1 16 -1 14 1 13 2 12 3 9 2 8 1 7 -1 6 -3 5 -6 6 -7 6 -8 8 -8 9 -10 12 -9 14 -9 17 -9 18 -8 17 -7 16 -6 15 -4 13 -4 11 -3 9 -4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 9 9 9 8 9 7 11 5 12 3 13 2 13 -1 15 -1 15 0 14 0 15 1 16 0 17 -1 15 0 13 1 13 1 11 0 11 0 10 -1 10 -2 10 -4 10 -5 11 -7 10 -7 12 -6 13,0 0 13 -8 14 -9 13 -10 12 -9 10 -10 9 -10 8 -9 7 -8 6 -7 7 -6 7 -5 7 -5 8 -4 10 -5 10 -6 9 -7 9 -8 9 -9 8 -11 7 -11 6 -10 5 -9 5 -8 4 -7 3 -6 3 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -13 5 -13 5 -12 6 -12 6 -11 8 -11 9 -10 11 -10 12 -9 12 -9 13 -8 13 -10 14 -11 13 -11 13 -12 12 -12 11 -12 11 -11 9 -11 9 -10 9 -9 9 -9 11 -7 12 -6 13 -6 14 -6,5,-45
226608247,7E:8A:AE:D6:C8:CD,56576,-22.87,-76,-69,0 0 -15 0 -17 2 -15 4 -13 3 -11 5 -10 5 -9 3 -8 3 -6 2 -6 -2 -6 -2 -6 -6 -8 -8 -9 -9 -12 -9 -14 -8 -17 -9 -17 -8 -19 -7 -19 -5 -18 -3 -15 -4 -15 -3 -11 -2 -9 -1 -8 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 11 -5 11 -8 9 -9 9 -11 7 -12 6 -14 5 -16 5 -16 5 -15 3 -17 6 -17 5 -17 4 -14 4 -13 4 -12 5 -10 4 -9 2 -9 2 -10 -1 -11 -1 -13 -2 -10 -4 -12 -3 -16 -5 -15 -5,0 0 -6 14 -6 16 -5 15 -4 14 -3 12 -3 12 -2 10 -2 10 -2 8 -3 8 -5 9 -5 8 -5 9 -6 10 -4 10 -3 11 -3 11 -1 12 0 12 0 12 2 11 2 9 1 8 1 7 -1 7 -2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 13 -1 12 -2 12 -2 13 -4 13 -4 12 -6 14 -7 13 -8 13 -9 14 -8 15 -8 16 -7 15 -6 15 -4 15 -4 15 -5 13 -5 13 -3 13 -4 12 -5 12 -6 11 -7 11 -9 12 -9 12,5,-45
262974313,7E:8A:AE:D6:C8:CD,59632,20.73,-73,-72,0 0 14 -1 15 -4 16 -4 17 -5 16 -5 17 -6 15 -6 14 -6 13 -5 14 -5 12 -4 11 -3 11 -2 12 -2 12 -1 12 0 12 1 13 0 13 0 12 -1 12 -1 12 -1 12 0 10 0 10 0 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -9 8 -8 8 -8 8 -7 7 -5 7 -4 8 -3 9 -2 9 -1 10 0 11 0 12 0 13 -1 13 -2 13 -4 13 -5 12 -6 11 -7 9 -7 10 -7 9 -7 9 -6 9 -5 9 -4 11 -2 14 -2,0 0 11 12 13 12 13 10 11 9 11 8 9 7 8 7 6 7 5 7 5 7 5 8 4 8 4 8 7 8 7 7 7 8 7 7 6 6 6 5 5 5 4 4 4 5 2 5 2 5 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 8 12 8 12 8 10 7 9 8 8 8 9 9 9 10 11 13 10 13 10 15 11 14 12 14 14 12 15 11 15 10 13 8 13 8 11 6 12 7 10 9 10 9 10 10 9 13 11 14 11 15,5,-45
263010892,7E:8A:AE:D6:C8:CD,59472,20.97,-75,-73,0 0 12 -2 15 -3 15 -3 16 -4 17 -6 17 -7 16 -6 15 -7 14 -6 13 -6 12 -4 11 -3 11 -2 12 -2 11 0 13 1 13 2 13 3 13 3 13 3 13 2 13 1 12 2 12 3 10 2 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -10 7 -9 6 -9 6 -9 5 -6 5 -5 5 -4 6 -3 7 -1 9 0 10 0 11 0 12 -2 12 -2 13 -5 12 -6 11 -7 11 -7 8 -7 7 -8 8 -8 6 -6 6 -5 7 -4 9 -2 12 -2,0 0 11 12 14 12 13 10 13 10 11 8 10 8 8 7 6 7 6 7 4 8 4 8 4 8 5 8 6 8 5 7 5 8 6 7 4 7 5 5 4 6 3 5 2 5 1 5 0 4 0 5 -1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 8 13 7 12 8 11 7 10 8 9 8 10 8 10 9 10 10 11 12 10 13 12 13 14 12 14 10 15 9 16 8 14 7 15 6 12 5 12 6 11 7 11 8 10 9 10 11 11 13 13 14,5,-45
263051950,7E:8A:AE:D6:C8:CD,59488,-12.52,-77,-76,0 0 12 -6 12 -9 12 -12 13 -13 13 -14 14 -15 12 -14 10 -13 11 -13 9 -10 9 -7 8 -8 10 -5 10 -3 12 -2 14 0 16 2 15 3 15 3 16 3 16 4 16 3 15 3 13 4 12 5 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -9 -10 -8 -8 -8 -6 -7 -5 -5 -3 -4 -1 -4 1 -4 4 -6 4 -6 6 -7 6 -9 6 -11 5 -11 4 -13 3 -13 1 -13 -1 -13 -3 -11 -3 -10 -3 -9 -3 -7 -1 -5 2 -4 3 -5 6 -7,0 0 1 19 2 17 2 15 3 15 3 13 2 13 1 9 -1 9 -2 9 -2 9 -3 7 -3 7 -2 8 -3 8 -3 8 -2 9 -3 8 -2 6 -2 5 -1 4 -2 3 -4 3 -4 2 -5 2 -5 0 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 16 5 15 5 14 4 13 4 13 3 11 2 12 3 13 2 13 2 15 1 15 2 16 3 16 5 15 7 16 7 15 9 13 7 13 7 12 7 12 5 12 4 12 4 13 2 16 1 16 3 17,5,-45
263283043,7E:8A:AE:D6:C8:CD,59504,-57.57,-78,-79,0 0 12 -4 15 -8 13 -4 15 -6 12 -5 17 -7 17 -8 18 -6 15 -6 14 -6 16 -7 15 -8 13 -8 17 -9 16 -8 16 -8 17 -7 15 -8 16 -7 14 -8 16 -7 18 -6 19 -6 15 -5 14 -4 13 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 5 5 7 5 6 4 7 4 4 5 6 4 7 2 7 2 7 1 8 6 6 1 8 2 6 2 8 0 8 1 8 0 9 1 7 0 8 -1 9 -2 10 -3 10 -4 11 -5 12 -2 13 -5,0 0 -15 -5 -16 -6 -12 -6 -14 -5 -11 -3 -13 -3 -8 -4 -11 -5 -9 -5 -9 -2 -7 -4 -5 -4 -5 -1 -6 -2 -8 -2 -6 -2 -5 -5 -4 -3 -3 -3 -6 -2 -3 -6 -6 -2 -3 -1 -4 -4 -3 -4 -3 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -13 -12 -11 -13 -12 -12 -14 -13 -11 -12 -8 -14 -8 -16 -10 -18 -10 -14 -13 -10 -10 -12 -9 -14 -8 -14 -6 -17 -6 -18 -5 -16 -5 -18 -6 -14 -2 -19 -3 -17 -3 -18 -2 -18 -5 -20 -3 -19 -6 -15 -6,5,-45
264247943,7E:8A:AE:D6:C8:CD,59552,-1.55,-83,-74,0 0 3 9 3 7 2 4 4 3 0 4 -1 5 -2 4 -3 5 -4 5 -3 5 0 7 2 6 5 4 7 2 8 2 9 1 8 0 7 -5 6 -10 7 -11 3 -10 2 -9 1 -10 0 -6 1 -4 2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 9 14 10 12 13 10 14 10 17 11 17 12 17 11 21 12 22 9 21 9 21 8 17 8 15 6 17 7 15 4 14 4 13 2 14 2 13 3 19 1 17 5 15 6 17 5 17 5 14 8 14,0 0 10 13 12 15 12 13 13 12 13 10 13 8 12 8 9 7 7 7 6 8 4 8 3 10 3 10 4 13 4 14 4 15 4 15 4 15 5 14 5 14 6 10 4 10 2 9 1 8 0 7 -2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 7 0 6 -1 7 0 5 0 5 1 5 2 6 4 7 6 7 8 7 9 9 10 11 9 12 9 12 8 15 7 13 7 12 4 10 4 10 4 9 4 7 6 6 7 5 9 7 11 7 13,5,-45
264284758,7E:8A:AE:D6:C8:CD,59568,-11.42,-82,-75,0 0 0 -8 -2 -9 -1 -7 -1 -7 -1 -4 -1 -2 2 -1 1 -2 1 -2 0 -5 2 -6 0 -3 -3 -7 -5 -10 -7 -10 -7 -7 -9 -8 -13 -5 -12 -4 -14 -1 -14 -3 -12 1 -9 0 -7 0 -5 2 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -19 0 -18 0 -17 0 -17 4 -18 5 -21 6 -21 8 -22 8 -22 9 -21 9 -19 7 -18 5 -17 5 -16 4 -15 4 -12 6 -11 5 -11 6 -11 8 -13 7 -12 8 -12 3 -13 5 -13 4 -16 4 -14,0 0 -8 -15 -12 -18 -12 -16 -12 -15 -13 -13 -13 -13 -12 -11 -9 -10 -8 -9 -5 -10 -4 -10 -3 -10 -2 -11 -2 -14 -2 -15 -1 -15 -3 -18 -2 -16 -3 -15 -3 -14 -4 -13 -3 -11 -2 -10 -1 -9 0 -8 2 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -2 -9 -1 -8 -1 -8 -1 -7 -2 -6 -3 -6 -4 -7 -6 -7 -7 -7 -9 -9 -9 -10 -11 -11 -11 -11 -10 -13 -10 -14 -9 -13 -8 -12 -6 -11 -6 -11 -6 -9 -7 -8 -8 -6 -8 -7 -9 -5 -13 -7 -15,5,-45
269829542,7E:8A:AE:D6:C8:CD,59840,-18.25,-69,-69,0 0 11 7 14 7 14 5 14 5 13 4 13 4 11 4 10 4 10 3 9 4 10 4 10 4 10 5 11 6 10 6 10 6 11 5 11 4 12 4 12 4 12 3 10 3 10 3 8 2 7 3 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 1 12 1 11 1 10 1 10 1 10 2 11 4 11 6 11 8 10 8 10 8 11 7 12 7 13 6 13 6 14 6 13 6 12 5 11 4 12 4 12 4 12 5 11 5 12 6 12 8 13 8,0 0 13 -4 15 -6 14 -7 13 -8 12 -9 12 -10 10 -9 9 -9 8 -9 8 -8 7 -7 7 -6 8 -5 10 -4 12 -3 13 -3 14 -2 15 -3 16 -5 17 -5 17 -6 17 -6 16 -6 14 -5 13 -4 12 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -11 5 -10 5 -10 6 -8 6 -7 6 -7 7 -6 8 -6 10 -6 11 -6 11 -6 11 -6 11 -7 10 -8 10 -9 10 -10 9 -10 9 -9 8 -9 8 -8 8 -7 8 -6 8 -5 9 -4 11 -3 13 -4,5,-45
272672174,7E:8A:AE:D6:C8:CD,60096,35.07,-77,-75,0 0 -9 -6 -10 -7 -9 -11 -8 -12 -9 -13 -11 -14 -11 -14 -12 -14 -16 -14 -15 -14 -15 -13 -12 -11 -12 -9 -10 -8 -7 -8 -6 -8 -3 -9 0 -10 1 -11 3 -12 2 -12 3 -13 1 -14 0 -14 -1 -14 -2 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -3 -13 -4 -13 -2 -15 -2 -15 -3 -15 -2 -13 -3 -12 -4 -11 -4 -10 -5 -9 -5 -9 -7 -9 -9 -9 -9 -7 -9 -9 -10 -9 -10 -10 -10 -11 -7 -13 -7 -13 -7 -14 -5 -12 -4 -11 -3 -10 -4 -11 -5,0 0 10 -3 12 -5 13 -4 14 -5 15 -6 14 -6 12 -8 11 -7 9 -8 8 -9 7 -9 7 -6 5 -5 5 -2 5 -1 6 0 7 1 7 1 7 1 9 1 9 0 8 -2 6 -2 5 -1 4 -2 2 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -10 5 -11 3 -11 4 -11 3 -12 4 -13 5 -13 6 -13 6 -12 7 -10 8 -10 8 -8 10 -9 10 -8 12 -9 13 -10 13 -9 12 -10 11 -10 12 -12 11 -12 10 -11 10 -9 9 -8 10 -6 11 -5,5,-45
276978681,7E:8A:AE:D6:C8:CD,60384,28.33,-73,-77,0 0 -14 6 -14 9 -13 9 -12 8 -11 8 -11 8 -11 6 -10 5 -10 4 -12 4 -13 4 -14 4 -15 3 -15 4 -15 6 -15 7 -15 8 -15 8 -15 7 -14 7 -12 5 -12 4 -12 2 -11 1 -11 0 -11 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 7 -8 6 -8 5 -8 4 -10 3 -12 3 -13 2 -14 2 -15 3 -15 3 -15 4 -15 6 -14 8 -14 8 -12 8 -11 8 -11 6 -10 5 -9 3 -10 3 -11 2 -12 2 -13 2 -14 1 -16 2 -17 4,0 0 -8 -15 -10 -16 -9 -13 -8 -12 -7 -10 -7 -9 -5 -8 -3 -7 -2 -7 -1 -8 -1 -10 0 -12 -1 -12 -2 -13 -2 -12 -4 -12 -6 -12 -7 -12 -7 -11 -6 -11 -5 -8 -5 -7 -4 -5 -2 -7 -1 -7 0 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -3 -12 -6 -12 -8 -9 -11 -8 -13 -8 -14 -10 -17 -11 -20 -12 -21 -13 -19 -13 -19 -13 -16 -14 -14 -13 -11 -14 -10 -13 -9 -9 -9 -7 -10 -4 -10 -2 -11 -2 -12 -1 -15 0 -18 0 -19 -3 -20 -3 -19,5,-45
295975126,7E:8A:AE:D6:C8:CD,61680,4.41,-70,-68,0 0 -8 -14 -8 -12 -8 -12 -10 -11 -9 -11 -9 -11 -8 -10 -9 -10 -9 -10 -10 -9 -10 -9 -10 -9 -10 -9 -10 -9 -10 -8 -10 -8 -10 -8 -11 -9 -12 -10 -11 -10 -10 -10 -9 -10 -8 -10 -8 -10 -8 -10 -7 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -10 -11 -10 -10 -10 -9 -10 -10 -10 -10 -11 -10 -11 -9 -13 -9 -13 -9 -13 -10 -12 -10 -11 -10 -13 -9 -12 -9 -12 -9 -13 -9 -12 -9 -12 -9 -12 -9 -13 -10 -12 -10 -13 -9 -13 -9 -12 -11 -14 -11 -13,0 0 -4 -13 -7 -13 -6 -13 -6 -13 -6 -12 -6 -12 -6 -12 -6 -12 -7 -11 -7 -11 -7 -11 -7 -11 -6 -10 -7 -10 -7 -9 -7 -9 -6 -9 -7 -9 -8 -9 -8 -9 -7 -8 -7 -9 -6 -10 -5 -8 -4 -8 -5 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -11 -8 -12 -7 -12 -7 -12 -7 -13 -7 -13 -7 -14 -7 -14 -6 -15 -6 -15 -4 -14 -6 -15 -5 -15 -4 -15 -5 -14 -6 -15 -6 -14 -6 -14 -6 -13 -6 -14 -6 -14 -7 -14 -6 -14 -7 -14 -6 -15 -6 -16,5,-45
296176760,7E:8A:AE:D6:C8:CD,61696,-18.85,-70,-67,0 0 15 4 17 4 15 1 13 1 12 0 10 -1 8 1 6 1 5 2 6 3 6 5 8 6 9 7 10 7 11 6 12 5 14 4 14 3 15 2 15 2 14 2 12 1 10 3 8 3 7 4 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -8 10 -6 10 -3 11 -2 12 0 13 1 15 3 17 3 18 4 19 3 18 3 18 2 18 0 16 -1 15 -2 14 -2 12 -1 10 0 9 2 9 4 10 5 11 7 12 8 13 9 15 10 16 9,0 0 12 -11 11 -13 10 -12 8 -12 8 -10 7 -10 6 -8 7 -6 7 -6 9 -5 10 -5 11 -5 11 -5 13 -7 13 -8 12 -8 11 -9 10 -9 9 -9 8 -9 7 -9 7 -8 6 -7 6 -5 5 -3 6 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -12 3 -11 4 -11 5 -10 6 -9 7 -9 9 -9 11 -10 12 -11 12 -11 12 -11 12 -12 12 -13 10 -12 9 -12 8 -12 7 -10 8 -10 8 -8 9 -9 10 -7 11 -8 12 -7 12 -8 14 -9 15 -11,5,-45
